transAmount,transCurrency,transDescription,transChannel,cardType,cardNetwork,cardExpDate,cardCompany,city,zipCode,latitude,longitude,deviceType,posPostalCodeType,country,state,posDetails.geoStreet1,posDetails.geoCity,posDetails.geoState,posDetails.geoCountry,posDetails.geoPostalCodeType,posDetails.lat,posDetails.lon,mobileDetails.deviceName,mobileDetails.deviceOS,mobileDetails.deviceNetwork,mobileDetails.appName,mobileDetails.userLat,mobileDetails.userLong,mobileDetails.deviceIP,webDetails.deviceMacAddr,webDetails.deviceIP,webDetails.browser,webDetails.deviceOS,webDetails.hostURL,paymentCard.cardType,paymentCard.cardExpDate,paymentCard.cardNetwork,paymentCard.cardCompany,paymentCard.cardCompanyCountry,paymentCard.cardLimit,paymentCard.cardBalance,customer.customerType,customer.customerAvgSpending,customer.customerRiskScore,customer.custGender,customer.custMaritalStatus,customer.custIncomeLevel,customer.custStreet1,customer.custStreet2,customer.custCity,customer.custState,customer.custCountry,customer.custPostalCode,customer.lat,customer.lon,storePOS.storeName,storePOS.storeRiskScore,storePOS.storeType,dollar_amount,fraud_flag
3464.509309,pound,Quia quo sunt rerum ,POS,credit,mastercard,20-Dec,Schimmel and Sons,BattleCreek,49037,42.32115173,-85.17971039,POS,Supermarket,US,MI,Abigayle Manor,BattleCreek,MI,US,Supermarket,42.32115,-85.17971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,credit,20-Dec,mastercard,Schimmel and Sons,US,774293.2894,18335.35603,regular,4286.227494,0.139682011,Male,Married,Very High,Anastacio Keys,172,RoundRock,TX,US,78665,30.508255,-97.678894,Lind Group,0.049095535,Eva,4559.29425,0
2014.970997,dollar,Dolorem a aspernatur,WEB,credit,americanexpress,21-Dec,Bartoletti-Bartoletti,York,36925,32.47276688,-88.26830292,ie,NoPOS,US,AL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2a:c5:12:bd:58:0b,104.24.104.181,ie,Windows,www.asia-kerluke.info,credit,21-Dec,americanexpress,Bartoletti-Bartoletti,US,760239.2043,65503.26581,priority,3760.579106,0.08753777,Male,Other,High,Legros Shores,369,York,AL,US,36925,32.472767,-88.2683,NA,NA,NA,2014.970997,0
1471,yen,Aut blanditiis omnis,MOBILE,prepaid,mastercard,18-May,Treutel and Sons,RoundRock,78665,30.508255,-97.67889404,firefox,NoPOS,US,TX,NA,NA,NA,NA,NA,NA,NA,Delores,firefox,idea,Daltfresh,-83.212613,-152.14623,23.235.209.181,NA,NA,NA,NA,NA,prepaid,20-Oct,mastercard,Lueilwitz Group,US,879125.4105,52922.2478,business,3882.213717,0.374799044,Female,Married,Low,Bechtelar Keys,858,RoundRock,TX,US,78665,30.508255,-97.678894,NA,NA,NA,12.922735,0
3661.585707,pound,Enim amet inventore ,MOBILE,debit,visa,21-Aug,Christiansen and Sons,Clarkston,99403,46.3946228,-117.0644608,ios,NoPOS,US,WA,NA,NA,NA,NA,NA,NA,NA,Schuyler,ios,vodaphone,Viva,83.113727,-84.206906,23.235.209.181,NA,NA,NA,NA,NA,debit,21-Aug,visa,Christiansen and Sons,US,330447.4414,89050.72813,priority,3547.12841,0.328322729,Female,Married,High,Marlene Trafficway,74,Clarkston,WA,US,99403,46.394623,-117.06446,NA,NA,NA,4818.646791,0
1390.490291,rupee,Voluptatibus ut aliq,POS,credit,americanexpress,20-Nov,"Bednar, Bednar and Bednar",Spotsylvania,22551,38.20096588,-77.5891571,POS,Bank,US,VA,Smith Lock,Spotsylvania,VA,US,Bank,38.200966,-77.58916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,credit,20-Nov,americanexpress,"Bednar, Bednar and Bednar",US,529566.7522,37986.08261,priority,5909.893088,0.504581488,Female,Married,Low,Aglae Roads,842,WestFarmington,ME,US,4992,44.662777,-70.15583,Kertzmann-Kertzmann,0.181372626,Whitney,21.37183577,1
2595.142497,yen,Amet sit nesciunt no,MOBILE,debit,americanexpress,17-Dec,Dickinson Group,NorthPort,34291,27.04422379,-82.23592377,windows,NoPOS,US,FL,NA,NA,NA,NA,NA,NA,NA,Clara,windows,aircel,Mat Lam Tam,3.3100538,152.65143,73.2.52.46,NA,NA,NA,NA,NA,debit,17-Dec,americanexpress,Dickinson Group,US,603396.5064,80666.70967,priority,5293.345278,0.320096734,Female,Unmarried,Low,Jacinthe Pass,621,NorthPort,FL,US,34291,27.044224,-82.23592,NA,NA,NA,22.79832684,0
3895.07954,dollar,Voluptates aliquam s,WEB,debit,visa,18-May,Bergstrom-Bergstrom,Trementina,88439,35.58494568,-104.6163406,chrome,NoPOS,US,NM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4c:d9:4e:0b:d8:2b,157.240.0.36,chrome,Windows,www.danielle-daugherty.org,debit,18-May,visa,Bergstrom-Bergstrom,US,580270.2184,20134.147,partner,7929.260467,0.437091672,Male,Married,Low,VonRueden Meadows,441,Trementina,NM,US,88439,35.584946,-104.61634,NA,NA,NA,3895.07954,0
524,rupee,Odit unde omnis et p,MOBILE,prepaid,visa,18-May,Langosh-Langosh,Alta,83414,43.75388718,-111.0361099,ios,NoPOS,US,WY,NA,NA,NA,NA,NA,NA,NA,Stephen,ios,vodaphone,Gembucket,-70.570048,-127.81215,96.43.110.81,NA,NA,NA,NA,NA,prepaid,18-May,visa,Langosh-Langosh,US,603648.6382,30512.46433,priority,6425.02769,0.511596457,Female,Other,High,Lane Route,431,Alta,WY,US,83414,43.753887,-111.03611,NA,NA,NA,8.05388,1
3932.466568,rupee,Vel laboriosam volup,WEB,credit,americanexpress,20-Nov,"Bednar, Bednar and Bednar",WestFarmington,4992,44.66277695,-70.15583038,opera,NoPOS,US,ME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9d:1e:60:fd:4b:99,47.52.0.242,opera,MacOS,www.daron-toy.co,credit,20-Nov,americanexpress,"Bednar, Bednar and Bednar",US,529566.7522,37986.08261,priority,5909.893088,0.504581488,Female,Married,Low,Aglae Roads,842,WestFarmington,ME,US,4992,44.662777,-70.15583,NA,NA,NA,60.44201115,1
8,yen,Quis aliquam cumque.,MOBILE,prepaid,mastercard,18-May,Treutel and Sons,BattleCreek,49037,42.32115173,-85.17971039,ios,NoPOS,US,MI,NA,NA,NA,NA,NA,NA,NA,Alexander,ios,idea,Ventosanzap,28.90337,179.47535,104.24.104.181,NA,NA,NA,NA,NA,prepaid,18-May,mastercard,Treutel and Sons,US,404243.9036,59209.48452,business,4970.430728,0.385178943,Female,Married,High,Elise Cliff,562,BattleCreek,MI,US,49037,42.32115,-85.17971,NA,NA,NA,0.07028,0
421,pound,Fugiat quas quam qua,POS,prepaid,visa,22-May,Walker and Sons,WakeIsland,96898,19.28305626,-166.5997162,POS,Other,US,HI,Valentina Bridge,WakeIsland,HI,US,Other,19.283056,-166.59972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,prepaid,22-May,visa,Walker and Sons,US,588784.9493,84583.76945,partner,7117.610658,0.067558497,Female,Unmarried,Low,Branson Fall,2,Westfall,OR,US,97920,43.992245,-117.687675,Schmeler-Schmeler,0.165411629,Jaylin,554.036,0
577,rupee,Dolore suscipit dign,POS,prepaid,mastercard,19-Oct,Lind and Sons,Rolla,67954,37.1088829,-101.6446838,POS,Supermarket,US,KS,Braun Square,Rolla,KS,US,Supermarket,37.108883,-101.644684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,prepaid,19-Oct,mastercard,Lind and Sons,US,292145.4688,68651.9804,business,6991.499566,0.274236468,Male,Other,Very High,Dietrich Spur,429,Winslow,AR,US,72959,35.831207,-94.11866,Nikolaus-Nikolaus,0.428525036,Briana,8.86849,0
3743.320834,pound,Quae est sequi moles,POS,credit,visa,18-Dec,Sporer Group,Stamford,6928,41.03889847,-73.55930328,POS,Supermarket,US,CT,Walsh Ferry,Stamford,CT,US,Supermarket,41.0389,-73.5593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,credit,18-Dec,visa,Sporer Group,US,910730.622,43714.66444,business,6656.482779,0.224465655,Male,Unmarried,Low,Jaskolski Divide,794,Atlanta,GA,US,39901,33.8872,-84.2897,Aufderhar-Aufderhar,0.177637874,Carlo,4926.210217,0
1234.146924,dollar,Ad dicta non assumen,MOBILE,debit,americanexpress,19-Dec,"Hoeger, Hoeger and Hoeger",RoundRock,78665,30.508255,-97.67889404,windows,NoPOS,US,TX,NA,NA,NA,NA,NA,NA,NA,Rosalyn,windows,aircel,Latlux,-26.28667,39.304583,104.24.104.181,NA,NA,NA,NA,NA,debit,19-Dec,americanexpress,"Hoeger, Hoeger and Hoeger",US,225848.4036,78734.49116,priority,4516.387984,0.386419597,Female,Married,High,Victoria Station,230,RoundRock,TX,US,78665,30.508255,-97.678894,NA,NA,NA,1234.146924,0
1393.052593,pound,Vel quas sunt. Dolor,WEB,debit,americanexpress,22-Mar,Marvin-Marvin,NewBrunswick,8989,40.45019913,-74.48040009,firefox,NoPOS,US,NJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15:25:6e:5d:2e:81,40.118.240.200,firefox,MacOS,www.cullen-turcotte.co,debit,22-Mar,americanexpress,Marvin-Marvin,US,898656.4767,12625.39396,business,6498.8975,0.364475812,Male,Other,Low,Justyn View,960,NewBrunswick,NJ,US,8989,40.4502,-74.4804,NA,NA,NA,1833.257212,0
1477.303476,pound,Ut rerum dolorem lab,POS,credit,visa,18-Dec,Sporer Group,Springfield,65899,37.1493988,-93.25019836,POS,Bank,US,MO,Hanna Views,Springfield,MO,US,Bank,37.1494,-93.2502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,credit,18-Dec,visa,Sporer Group,US,910730.622,43714.66444,business,6656.482779,0.224465655,Male,Unmarried,Low,Jaskolski Divide,794,Atlanta,GA,US,39901,33.8872,-84.2897,"Labadie, Labadie and Labadie",0.030761852,Melody,1944.131374,0
2485.330152,dollar,Optio possimus rerum,WEB,debit,visa,21-Jan,Carroll-Carroll,NewYork,10075,40.71426773,-74.00597382,chrome,NoPOS,US,NY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a9:4c:9a:a8:f2:e8,73.2.52.46,chrome,Other,www.isabell-torp.com,debit,21-Jan,visa,Carroll-Carroll,US,280351.1054,22868.1798,business,3392.390446,0.459870712,Male,Married,Very High,Margarete Route,56,NewYork,NY,US,10075,40.714268,-74.005974,NA,NA,NA,2485.330152,0
2498.665418,yen,Similique nostrum ea,WEB,credit,americanexpress,22-Jul,Gusikowski-Gusikowski,SaintGeorge,84791,37.08919907,-113.5563965,chrome,NoPOS,US,UT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fa:76:06:d1:5b:b7,8.8.8.8,chrome,Linux,www.icie-lueilwitz.name,credit,22-Jul,americanexpress,Gusikowski-Gusikowski,US,568340.5678,64080.41849,priority,5360.514332,0.063049974,Male,Other,High,Robel Villages,227,SaintGeorge,UT,US,84791,37.0892,-113.5564,NA,NA,NA,21.9507757,0
3100.22563,pound,Totam eos laudantium,POS,debit,visa,18-Apr,"Buckridge, Buckridge and Buckridge",Sacramento,95811,38.58157349,-121.4944,POS,Other,US,CA,Boyle Causeway,Sacramento,CA,US,Other,38.581573,-121.4944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,debit,18-Apr,visa,"Buckridge, Buckridge and Buckridge",US,651172.0257,73993.16896,regular,5590.977795,0.196250428,Male,Married,High,Torphy Flats,253,Sacramento,CA,US,95811,38.581573,-121.4944,Mills Group,0.18636082,Tod,4079.896929,0
1845.430175,dollar,Commodi et veniam in,POS,credit,visa,20-Apr,"Schaefer, Schaefer and Schaefer",Whitney,69367,42.75588226,-103.2395554,POS,Bank,US,NE,O'Kon Fords,Whitney,NE,US,Bank,42.755882,-103.239555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,credit,20-Apr,visa,"Schaefer, Schaefer and Schaefer",US,423440.4353,78038.22544,business,3316.249606,0.455087372,Female,Married,High,Allene Vista,310,Washington,DC,US,56972,38.8588,-76.9868,Lowe-Lowe,0.001269106,Ella,1845.430175,0
1470.602052,pound,Sit illum mollitia s,MOBILE,debit,visa,21-Sep,Hintz Inc,Reno,89508,39.52963257,-119.8138046,ubuntu,NoPOS,US,NV,NA,NA,NA,NA,NA,NA,NA,Rachelle,ubuntu,aircel,Bitchip,49.85153,49.639846,96.43.110.81,NA,NA,NA,NA,NA,debit,21-Sep,visa,Hintz Inc,US,774882.0898,94657.55574,regular,5104.596601,0.07649499,Male,Other,High,Macy Divide,579,Reno,NV,US,89508,39.529633,-119.813805,NA,NA,NA,1935.312301,0
40,yen,Mollitia eligendi sa,POS,prepaid,americanexpress,22-Feb,Boehm and Sons,Springfield,65899,37.1493988,-93.25019836,POS,Other,US,MO,Lubowitz Meadows,Springfield,MO,US,Other,37.1494,-93.2502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,prepaid,22-Feb,americanexpress,Boehm and Sons,US,146417.7958,66918.20617,business,4504.932293,0.414102343,Male,Unmarried,High,Stracke Fields,163,Andover,MA,US,5544,42.6464,-71.1657,"Kub, Kub and Kub",0.327108209,Hector,0.3514,0
3790.695925,rupee,Accusamus corporis i,MOBILE,debit,visa,19-Jan,Pfannerstill and Sons,Lee,3861,43.12313843,-71.01145172,symbian,NoPOS,US,NH,NA,NA,NA,NA,NA,NA,NA,Vincent,symbian,aircel,Trippledex,82.514664,93.958673,23.235.209.181,NA,NA,NA,NA,NA,debit,19-Jan,visa,Pfannerstill and Sons,US,211034.5518,86480.09148,regular,6074.166841,0.045057017,Female,Unmarried,Low,Parisian Terrace,966,Lee,NH,US,3861,43.12314,-71.01145,NA,NA,NA,58.26299637,0
581,rupee,Sit hic sequi suscip,WEB,prepaid,visa,18-Apr,"Simonis, Simonis and Simonis",Chicago,60290,41.85003281,-87.65005493,chrome,NoPOS,US,IL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2b:0a:1b:03:77:fd,40.118.240.200,chrome,Other,www.dimitri-torphy.net,prepaid,18-Apr,visa,"Simonis, Simonis and Simonis",US,391692.048,43910.97168,regular,6625.221666,0.12029319,Male,Married,Very High,Arne Expressway,787,Chicago,IL,US,60290,41.850033,-87.650055,NA,NA,NA,8.92997,0
1257.380605,rupee,Incidunt expedita en,MOBILE,debit,mastercard,21-Oct,Blanda LLC,ColoradoSprings,80902,38.83388138,-104.8213654,ubuntu,NoPOS,US,CO,NA,NA,NA,NA,NA,NA,NA,Krystina,ubuntu,jio,Flexidy,61.237817,-72.529173,104.24.104.181,NA,NA,NA,NA,NA,debit,21-Oct,mastercard,Blanda LLC,US,944068.7014,81864.59341,business,3417.869898,0.42795358,Female,Married,High,Daniel Loaf,501,ColoradoSprings,CO,US,80902,38.83388,-104.821365,NA,NA,NA,19.32593989,0
314,yen,Facilis labore totam,POS,prepaid,americanexpress,22-Feb,Boehm and Sons,Springfield,65899,37.1493988,-93.25019836,POS,Supermarket,US,MO,Macejkovic Circles,Springfield,MO,US,Supermarket,37.1494,-93.2502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,prepaid,22-Feb,americanexpress,Boehm and Sons,US,146417.7958,66918.20617,business,4504.932293,0.414102343,Male,Unmarried,High,Stracke Fields,163,Andover,MA,US,5544,42.6464,-71.1657,"Satterfield, Satterfield and Satterfield",0.041918418,Aubrey,2.75849,0
1613.637737,rupee,Sit repellat ea labo,WEB,debit,americanexpress,20-Dec,Padberg LLC,NewBrunswick,8989,40.45019913,-74.48040009,safari,NoPOS,US,NJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92:77:3d:8d:8d:0b,64.145.76.239,safari,MacOS,www.aubrey-herzog.net,debit,20-Dec,americanexpress,Padberg LLC,US,461885.2247,94368.69109,business,5270.760204,0.193462904,Male,Other,Low,Mitchel Knoll,710,NewBrunswick,NJ,US,8989,40.4502,-74.4804,NA,NA,NA,24.80161201,0
1179.010656,yen,Sunt sequi ut nobis ,MOBILE,debit,visa,19-Jan,Pfannerstill and Sons,Lee,3861,43.12313843,-71.01145172,firefox,NoPOS,US,NH,NA,NA,NA,NA,NA,NA,NA,Osbaldo,firefox,airtel,Wrapsafe,-65.51417,36.784288,157.240.0.36,NA,NA,NA,NA,NA,debit,19-Jan,visa,Pfannerstill and Sons,US,211034.5518,86480.09148,regular,6074.166841,0.045057017,Female,Unmarried,Low,Parisian Terrace,966,Lee,NH,US,3861,43.12314,-71.01145,NA,NA,NA,10.35760861,0
292,pound,Ab minus repellendus,MOBILE,prepaid,mastercard,18-Apr,"Maggio, Maggio and Maggio",Norton,5907,44.98878098,-71.78843689,ubuntu,NoPOS,US,VT,NA,NA,NA,NA,NA,NA,NA,Timmothy,ubuntu,idea,Konklab,24.911635,125.0185,107.154.105.1,NA,NA,NA,NA,NA,prepaid,18-Apr,mastercard,"Maggio, Maggio and Maggio",US,592911.5873,21297.53563,regular,5802.888108,0.437385206,Female,Other,Low,Wiegand Pike,224,Norton,VT,US,5907,44.98878,-71.78844,NA,NA,NA,384.272,0
1086.605579,dollar,Minus rem odit sint ,POS,credit,mastercard,19-Jun,Bashirian-Bashirian,Trementina,88439,35.58494568,-104.6163406,POS,Supermarket,US,NM,Larkin Ford,Trementina,NM,US,Supermarket,35.584946,-104.61634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,credit,19-Jun,mastercard,Bashirian-Bashirian,US,287793.4853,98343.89731,regular,6021.658459,0.025269504,Male,Unmarried,Low,Randall Square,744,Andover,MA,US,5544,42.6464,-71.1657,"Morissette, Morissette and Morissette",0.386999447,Zella,1086.605579,0
455,rupee,Ut dolor inventore. ,POS,prepaid,mastercard,20-Jul,Brakus-Brakus,Whitefish,59937,48.40399933,-114.3508606,POS,Other,US,MT,Abernathy Corners,Whitefish,MT,US,Other,48.404,-114.35086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,prepaid,20-Jul,mastercard,Brakus-Brakus,US,265023.0091,29146.75623,partner,5223.179348,0.519609527,Male,Other,High,Jackie Centers,652,Wilder,TN,US,38589,36.230526,-85.074715,Marquardt LLC,0.020939866,Liana,6.99335,1
346,rupee,Reprehenderit est ve,POS,prepaid,americanexpress,20-Jul,"Marquardt, Marquardt and Marquardt",ColoradoSprings,80902,38.83388138,-104.8213654,POS,Supermarket,US,CO,Monahan Forks,ColoradoSprings,CO,US,Supermarket,38.83388,-104.821365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,prepaid,20-Jul,americanexpress,"Marquardt, Marquardt and Marquardt",US,462974.0417,38427.2568,priority,7666.209726,0.238841496,Female,Other,Low,Halvorson Green,126,Whitefish,MT,US,59937,48.404,-114.35086,"Oberbrunner, Oberbrunner and Oberbrunner",0.335658123,Anthony,5.31802,0
1064.937945,dollar,Aut cupiditate porro,MOBILE,debit,mastercard,21-Dec,"Schulist, Schulist and Schulist",Rolla,67954,37.1088829,-101.6446838,windows,NoPOS,US,KS,NA,NA,NA,NA,NA,NA,NA,Everett,windows,idea,Viva,9.1468797,-166.66247,107.154.105.1,NA,NA,NA,NA,NA,debit,21-Dec,mastercard,"Schulist, Schulist and Schulist",US,924819.3051,86786.17818,partner,7854.367137,0.043482711,Female,Married,Very High,Halvorson Neck,537,Rolla,KS,US,67954,37.108883,-101.644684,NA,NA,NA,1064.937945,0
363,dollar,Eos impedit aperiam ,POS,prepaid,americanexpress,20-Oct,Schmeler-Schmeler,Carolina,988,18.40200043,-65.97820282,POS,Supermarket,US,PR,Schowalter Bypass,Carolina,PR,US,Supermarket,18.402,-65.9782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,prepaid,20-Oct,americanexpress,Schmeler-Schmeler,US,929343.2461,24971.50705,partner,5069.398411,0.217695843,Female,Married,Low,Rowe Bypass,728,Georgetown,MD,US,21930,39.399723,-75.87417,McLaughlin Group,0.2282684,Jerrold,363,0
1234.798673,pound,Sunt est sunt eos. Q,POS,credit,americanexpress,21-Dec,Bartoletti-Bartoletti,BattleCreek,49037,42.32115173,-85.17971039,POS,Other,US,MI,Cleo Squares,BattleCreek,MI,US,Other,42.32115,-85.17971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,credit,21-Dec,americanexpress,Bartoletti-Bartoletti,US,760239.2043,65503.26581,priority,3760.579106,0.08753777,Male,Other,High,Legros Shores,369,York,AL,US,36925,32.472767,-88.2683,"Nienow, Nienow and Nienow",0.532930667,Alec,1624.995053,0
3082.046351,pound,Facere consequatur a,POS,credit,americanexpress,21-Jan,Schaefer-Schaefer,Ketchikan,99950,55.94247055,-133.1847839,POS,Supermarket,US,AK,Bradtke Fall,Ketchikan,AK,US,Supermarket,55.94247,-133.18478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,credit,21-Jan,americanexpress,Schaefer-Schaefer,US,230341.4648,91509.67271,priority,4449.603677,0.025911201,Female,Married,High,Dicki Crossing,430,Alta,WY,US,83414,43.753887,-111.03611,Mills Group,0.18636082,Tod,4055.972998,0
418,rupee,Reprehenderit rerum ,POS,prepaid,visa,20-Jun,Murray-Murray,Warroad,56763,48.91114426,-95.35384369,POS,Bank,US,MN,Willis Spring,Warroad,MN,US,Bank,48.911144,-95.35384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,prepaid,20-Jun,visa,Murray-Murray,US,892112.4303,34305.34243,business,6555.203692,0.532913468,Female,Married,High,Klocko Curve,868,Woodland,MS,US,39776,33.80661,-89.02556,Abshire LLC,0.463759282,Verner,6.42466,1
2574.577673,pound,Ea neque commodi. Do,WEB,debit,americanexpress,20-Apr,"Walker, Walker and Walker",Spotsylvania,22551,38.20096588,-77.5891571,safari,NoPOS,US,VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5b:97:6c:4a:b0:55,107.154.105.1,safari,Other,www.moshe-mante.name,debit,20-Apr,americanexpress,"Walker, Walker and Walker",US,447516.1178,3890.341125,regular,6089.626071,0.291597811,Male,Married,Low,Reinger Springs,549,Spotsylvania,VA,US,22551,38.200966,-77.58916,NA,NA,NA,3388.144217,0
326,dollar,Aut autem natus pers,MOBILE,prepaid,mastercard,19-Apr,Crist Inc,Davenport,52809,41.52099991,-90.58650208,ios,NoPOS,US,IA,NA,NA,NA,NA,NA,NA,NA,Humberto,ios,vodaphone,Konklux,49.864837,-86.687058,47.52.0.242,NA,NA,NA,NA,NA,prepaid,19-Apr,mastercard,Crist Inc,US,721992.1898,18922.9866,regular,3708.132921,0.477780992,Female,Other,Very High,Bailey Tunnel,607,Davenport,IA,US,52809,41.521,-90.5865,NA,NA,NA,326,0
1114.178193,yen,Facere deleniti dolo,WEB,credit,mastercard,18-Apr,Senger Inc,Warroad,56763,48.91114426,-95.35384369,safari,NoPOS,US,MN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fd:c0:b9:d5:dc:4f,96.43.110.81,safari,MacOS,www.isobel-boyle.io,credit,18-Apr,mastercard,Senger Inc,US,349871.0794,13223.25533,partner,4650.529779,0.462563832,Male,Unmarried,High,Dickens Club,39,Warroad,MN,US,56763,48.911144,-95.35384,NA,NA,NA,9.788055426,0
1938.033871,rupee,Delectus illum optio,WEB,credit,mastercard,18-Apr,Senger Inc,Warroad,56763,48.91114426,-95.35384369,firefox,NoPOS,US,MN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0f:f3:f0:61:8e:4b,8.8.8.8,firefox,Solaris,www.maya-morissette.info,credit,18-Apr,mastercard,Senger Inc,US,349871.0794,13223.25533,partner,4650.529779,0.462563832,Male,Unmarried,High,Dickens Club,39,Warroad,MN,US,56763,48.911144,-95.35384,NA,NA,NA,29.78758059,0
1271.341068,yen,Nisi est ut aut accu,MOBILE,debit,mastercard,20-Sep,Little-Little,Wilder,38589,36.23052597,-85.07471466,android,NoPOS,US,TN,NA,NA,NA,NA,NA,NA,NA,Emie,android,aircel,Bitchip,30.454682,-16.397217,73.2.52.46,NA,NA,NA,NA,NA,debit,20-Sep,mastercard,Little-Little,US,986409.7384,2182.553506,priority,7952.630439,0.386899894,Female,Unmarried,Low,Gage Forks,937,Wilder,TN,US,38589,36.230526,-85.074715,NA,NA,NA,11.16873128,0
3008.041659,dollar,Doloribus nesciunt v,MOBILE,debit,visa,18-Oct,"Nicolas, Nicolas and Nicolas",Warne,28909,35.00243759,-83.90454102,ubuntu,NoPOS,US,NC,NA,NA,NA,NA,NA,NA,NA,Micaela,ubuntu,vodaphone,Job,17.321099,-175.30001,104.24.104.181,NA,NA,NA,NA,NA,debit,18-Oct,visa,"Nicolas, Nicolas and Nicolas",US,348444.6627,75219.93693,business,6496.270424,0.03796213,Female,Married,High,Rudy Parks,123,Warne,NC,US,28909,35.002438,-83.90454,NA,NA,NA,3008.041659,0
3313.394804,pound,Harum explicabo exce,POS,debit,mastercard,22-Feb,Daniel Inc,Winslow,72959,35.83120728,-94.11865997,POS,Other,US,AR,Linnie Cliff,Winslow,AR,US,Other,35.831207,-94.11866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,debit,22-Feb,mastercard,Daniel Inc,US,251011.1698,73986.96942,business,5540.545054,0.504586821,Female,Unmarried,Very High,Lonie Roads,811,Reynoldsburg,OH,US,43069,39.954784,-82.81212,"Osinski, Osinski and Osinski",0.451125229,Eulalia,4360.427563,1
2482.888634,pound,Voluptatum numquam q,MOBILE,credit,mastercard,19-Jun,Bashirian-Bashirian,Andover,5544,42.64640045,-71.16570282,ubuntu,NoPOS,US,MA,NA,NA,NA,NA,NA,NA,NA,Tyshawn,ubuntu,idea,Alpha,-41.358021,82.481101,107.154.105.1,NA,NA,NA,NA,NA,credit,19-Jun,mastercard,Bashirian-Bashirian,US,287793.4853,98343.89731,regular,6021.658459,0.025269504,Male,Unmarried,Low,Randall Square,744,Andover,MA,US,5544,42.6464,-71.1657,NA,NA,NA,3267.481443,0
3374.333617,rupee,Eligendi tenetur aut,POS,debit,visa,18-Oct,"Nicolas, Nicolas and Nicolas",Westfall,97920,43.99224472,-117.6876755,POS,Bank,US,OR,Streich Parkways,Westfall,OR,US,Bank,43.992245,-117.687675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,debit,18-Oct,visa,"Nicolas, Nicolas and Nicolas",US,348444.6627,75219.93693,business,6496.270424,0.03796213,Female,Married,High,Rudy Parks,123,Warne,NC,US,28909,35.002438,-83.90454,Koch and Sons,0.484959552,Brady,51.86350769,0
2762.404327,rupee,Dicta iure quidem eu,MOBILE,credit,mastercard,19-Jun,"Beahan, Beahan and Beahan",Lee,3861,43.12313843,-71.01145172,firefox,NoPOS,US,NH,NA,NA,NA,NA,NA,NA,NA,Angelina,firefox,vodaphone,Subin,57.844513,134.28043,40.118.240.200,NA,NA,NA,NA,NA,credit,19-Jun,mastercard,"Beahan, Beahan and Beahan",US,156188.4982,46343.9861,regular,3129.031536,0.181946337,Female,Other,High,Florian Square,416,Lee,NH,US,3861,43.12314,-71.01145,NA,NA,NA,42.45815451,0
